Headline,Body ID 
"However, that particular University of Toronto study looked only at white women.",405
"Crossley impressed, with a string of fine performances and the loan deal was extended to the end of the season.",406
"He played most of the games available, despite being injured for 6 games in March.",407
His goal proved to be the winner in a 1–0 win.,408
"By the time of her resignation in 1990, there were more than 10 million shareholders in Britain.",409
An Italian television crew captured the killings on video and then broadcast his tape internationally.,410
A senior Palestinian Authority official alleged in mid-April that some 500 had been killed.,411
Hamas said it was in retaliation for an attack in which one Palestinian was killed near an Israeli settlement.,412
"However, the violence did not stop in the following years, though suicide bombings decreased significantly.",413
"In the past, airstrikes had been carried out with helicopter gunships.",414
At least three Palestinians were wounded by rubber bullets.,415
"Charges against him were dropped on 31 August 2004, but he was kept in jail whilst a US extradition case was developed and British authorities drew up further criminal charges of their own.",416
"After his exclusion from the mosque, he preached outside the gates until May 2004, when he was arrested at the start of US extradition proceedings against him (see below).",417
"In 1984, they divorced and he married a woman with whom he has seven children.",418
The court also found that Abu Hamza was contributing £9000 a year for private education for his children.,419
Kamel and Ghalain received prison sentences of three and seven years respectively.,420
"On 15 November 2007, British courts gave permission for Hamza's extradition to the US.",421
"On 26 September 2012, a High Court judge halted the extradition of Hamza to the US on terror charges after the cleric launched a last-ditch appeal.",422
In terms of points they were nearer to the relegation zone than the playoff zone when he resigned in February 2006 after being put under a lot of pressure by the Forest fans.,423
"The board chose to interpret this as a resignation, and on 26 October Megson was dismissed.",424
"On 6 July 2007, having acquired 75% of the shares, Thaksin de-listed the club and re-registered it as a private company.",425
"A North Stand third tier has planning approval and work on it is expected to begin by 2017, increasing capacity to around 61,000.",426
"An unpopular king, Louis XV's weak rule, his ill-advised financial, political and military decisions – as well as the debauchery of his court– discredited the monarchy, which arguably paved the way for the French Revolution 15 years after his death.",427
Two players use conkers threaded onto a string and take turns to strike the others nut until it shatters.,428
He later described his actions as being regrettable and not premeditated.,429
In March 2010 The High Court in Dublin ruled that Quinn Insurance should be placed into administration.,430
"There, Manchester Foodship For Spain, a group of artists and activists engaged in sending aid to the people of Spain, exhibited the painting in the HE Nunn &amp; Co Ford automobile showroom for two weeks.",431
He returned to Swansea after playing four times for the Dragons.,432
"Acts of remembrance were also held in Lincolnshire, Norfolk, Suffolk and Essex.",433
"However, the company denied any liability for the deaths, stating that the payment was part of a reconciliation process.",434
"Macmillan resigned in October 1963, claiming poor health—he had been diagnosed with prostate cancer and believed he did not have long to live, but the diagnosis turned out to be incorrect.",435
"A 16th man, an unnamed retired train driver, was also present at the time of the robbery.",436
"He died in his sleep, aged 81, on 28 February 2013.",437
"The Mojave booth, at the intersection of two remote dirt roads, probably replaced an earlier booth 30 miles (48&#160;km) to the south.",438
"In He worked at the Dundee College of Education from 1967 to 1988, initially joining as a lecturer in history, then he became principal lecturer of history and head of department in 1979.",439
"It also includes live ATC, arrival and departure boards, and a live flightradar.",440
Many passengers had to spend the night in hotels or arrange alternative transport as they were unable to get to their cars.,441
"On April 25, 2007, the Supreme Electoral Tribunal unanimously cleared Lula of any responsibility for this scandal.",442
"A judge dismissed the case, but the fast food industry disliked the publicity of its practices, particularly the way it targets children in its advertising.",443
These had become available by September 1916.,444
The Squadron re-equipped with Puma HC Mk2 in 2014 following removal from service of the Puma HC Mk1.,445
"A Ministry of Defence spokesman said the crash was ""an accident and not the result of insurgent activity"".",446
"After two surgeries lasting 7 and 14 hours, doctors stopped the bleeding in Sharon's brain, but were unable to prevent him from entering into a coma.",447
"He remained in a long-term care facility from November 6, 2006 until the time of his death.",448
"The killings led some to label Sharon ""the Butcher of Beirut"".",449
"According to Sheikh Abdul Aziz bin Abdullah, the Pokémon video game and cards have symbols that are ""the star of David, which everyone knows is connected to international Zionism and is Israel's national emblem"",.",450
"And, on the day of his return to Ireland, local pubs dropped the price of beer to that of 1956.",451
The result of his first fight with Larios is widely disputed.,452
Israeli forces killed two Hamas members in retaliation.,453
Yassin denied any involvement in the attack.,454
Treatment is similar to poisoning caused by oral ingestion and even handling the plant without gloves has been reported to result in multi-organ failure and death.,455
"All visits made to the island had been with Singapore's express permission, and maps published by Malaysia in the 1960s and 1970s indicated that it recognised Singapore's sovereignty over Pedra Branca.",456
"In September 2004, a senior member of the National Guard, General Talib al-Lahibi was arrested on suspicion of having links with insurgent groups.",457
At least one junior doctor has complained that the four-hour A&amp;E target is too high and leads to unwarranted actions that are not in the best interests of patients.,458
However Alpay went on to score the first goal of that game.,459
"During the 60-day period, armed youths were required to surrender their weapons to the government in return for training and rehabilitation by the government.",460
"The common octopus can hear sounds between 400&#160;Hz and 1000&#160;Hz, and hears best at 600&#160;Hz.",461
"A license would not ""cost that much&#160;– tens of thousands of dollars"" for companies, but would be free of charge for individuals.",462
This has led to an increase in opportunities for Ethiopian Jews after they are discharged from the army.,463
"In some places he fired seeds at cliff faces from a shotgun, to give a ‘natural’ spread to his rock plants.",464
"In September 2012 Groupe Ludendo, a toy retailer based in France with shops also located in Belgium, Spain and Switzerland, bought Hamleys for a reported £60 million.",465
"He expressed his opinion that though Moore's talent was not in doubt, ""it was a question of a satirical tract that was awarded a prize more for political than cinematographic reasons, no matter what the jury said"".",466
"Estimations put the number of Shiite citizens at 2-4 million, accounting for roughly 15% of the local population.",467
Hundreds of Bosnian Serb protestors prevented them from doing so.,468
Sir Frank Williams will remain majority shareholder and team principal after the IPO.,469
"As part of the same ceremony, the RAF's 78 Sqn was disbanded and the Royal Navy's 846 Naval Air Squadron stood-up with the Merlin.",470
They also successfully demonstrated the staging and separation technologies required to launch a Taepo-Dong 2 ICBM which has the capability to reach the United States.,471
"Iran’s launch of a medium range, solid fuel ballistic missile demonstrates its ability to hit targets in Israel and southern Europe.",472
"In 2003, the group claimed responsibility for a bomb campaign targeting several European Union institutions.",473
"After negotiations with Woolworth Group's administrators, BBC Worldwide purchased Woolworths' 40% stake in 2 Entertain in March 2010 for £17 million, taking full ownership of the company.",474
"Ardeshir Naghshineh criticised the plan, recommending instead that the company sell some of the stores to raise more funds.",475
"Deloitte later announced they had received ""substantial interest"" in Woolworths.",476
"It opened on 5 November 1909 with a performance by a full orchestra, circus acts and fireworks.",477
"Two of the landing gears were salvaged, and are on display in Waterside, BA Headquarters in London.",478
"Negotiations failed to stop strike action in March, BA withdrew perks for strike participants.",479
Passengers wishing to travel internationally with BA either to or from regional UK destinations must now transfer in London.,480
"As a result of the case BA management apologised ""unreservedly"", and the company agreed to pay £110,000 damages to Virgin, £500,000 to Branson personally and £3&#160;million legal costs.",481
"All 157 passengers and 13 crew escaped the aircraft, at least 14 people sustaining minor injuries.",482
"After these changes, about 70 per cent of PCTs were coterminous with local authorities having social service responsibilities, which facilitated joint planning.",483
"In 2011, the Open Domesday site made the manuscript available online.",484
"The project's development is now allowed to advance to its next phase, which involves the construction and testing of a full-scale prototype engine.",485
O'Gara was a substitute in the test side that played Australia A.,486
The road past the stadium is named Walter Tull Way often showing signs of subsidence due to the previous use as a waste site.,487
"In 2010 the British government moved against companies that invited people to pay for the free EHIC, falsely implying that through payment the applicant could speed up the process.",488
"However, on 23 April, St George's Day, it is the Union Flag of the United Kingdom that is flown over United Kingdom's government offices in England.",489
The error had been spotted by readers of the BBC news website who had contacted the BBC after seeing a photograph of the event.,490
"However, as Scotland voted against independence the issue did not arise.",491
"However, on 1 July 2004, Karim was killed by a bomb magnetically attached to his car.",492
"The report concluded that Sevan had accepted nearly $150,000 in bribes over the course of the programme, and in 2005 he was suspended from his position at the United Nations as a result of the fraud investigation.",493
Invitations to join the newly reformed group were extended to backbench Labour MPs only.,494
"The 1954–55 FA Amateur Cup final saw the crowd reach 100,000 – the last occasion an amateur match attracted such a crowd.",495
"On the same day, another ten soldiers were also charged with similar crimes, six relating to the death of Mousa and four relating to the death of another Iraqi, Ahmed Jabber Kareem Ali, on 8 May 2003.",496
Six other soldiers were cleared of any charges.,497
The regulations were updated to state that the Union Flag would be removed and replaced by the Saltire on buildings with only one flagpole.,498
Ryder was originally convicted by a jury of felony larceny/vandalism and was sentenced in a nationally televised California Superior Court proceeding in December 2002.,499
There have been repeated discussions about regulating the use of his name and image to avoid trivialization.,500
"Mongolians maintain that the historical records written by non-Mongolians are unfairly biased against Genghis Khan and that his butchery is exaggerated, while his positive role is underrated.",501
He turned out for both the RAF and the Great Britain United rugby teams.,502
"Previously a council facility, it was bought by local residents in 2004 for £10 when it was threatened by closure.",503
"However, a Barclays spokesman denied the rumours.",504
Tax rules forced the bank to tell the UK authorities about its plans.,505
"The treasury described this as ""an attempt to secure 'repayment' from the Exchequer of tax that has not been paid"".",506
These phones may be used to engage in such activities as extramarital affairs or clandestine business dealings.,507
These events raised fears of a resurgence of the civil war; thousands of refugees fled the country.,508
"They showed a loss for Gbagbo in favour of his rival, former prime minister Alassane Ouattara.",509
"The Constitutional Council, which consisted of Gbagbo supporters, declared the results of seven northern departments unlawful and that Gbagbo had won the elections with 51% of the vote - instead of Ouattara winning with 54%, as reported by the Electoral Commission.",510
"He also criticises the increasing American domination of the event and commercialisation, arguing that by its fourth year MOBO stood for ""music of big organisations"".",511
Following closure of the power station the line is disused but has been kept open and fully maintained as a test track for driver training.,512
"Engelbart never received any royalties for it, as his employer SRI held the patent, which expired before the mouse became widely used in personal computers.",513
"So, consideration of referee profiles should clearly be a refinement for home field advantage statistics.",514
"Her dance routines had been reworked to accommodate her medical condition, and slower costume changes and longer breaks were introduced between sections of the show to conserve her strength.",515
"However, the conflict had a mixed effect on the town as dispossessed people from the rebel-held area came to Mopti and boosted some parts of the economy.",516
Helens.,517
His ban expired on 12 November 2012.,518
"On 23 June, Dutroux lodged an appeal against his sentence.",519
"He let her write letters to her family, which he read but never sent.",520
"Upon his release the parole board received a letter from Dutroux's own mother to the prison director, in which she stressed concern that he was keeping young girls captive in his house – which was essentially ignored.",521
"On 18 February, the court had his request denied.",522
Grocers and salesmen abbreviated it to PG.,523
"It is common in the UK to only use two slices of pastry with a single, thick layer of filling between them.",524
"The BBC stated that the amount, which was paid from BBC resources and not from the Children in Need charity fund, had ""never been negotiated"", having instead increased in line with inflation.",525
"I immediately realised there was a huge potential for a mascot beyond the 2D logo"".",526
"Although it was beset by early problems and had to be closed for a month three weeks after it opened, it has become one of the UK's most popular attractions, with 800,000 visitors a year.",527
"At 48&#160;feet (14&#160;m) long and carrying 42 passengers, it is the largest wholly solar-powered passenger boat operating in the UK.",528
He was 95.,529
The pilots flew on constant watch for German submarines.,530
"Swanage Railway ran its first diesel-hauled passenger train into Wareham station on 13 June 2017, to mark the start of a two-year trial public service using diesel trains operating on 60 days during that summer.",531
An independent candidate also claimed that people voted out of fear for the TMVP.,532
Samaranch set up a commission to investigate the corruption and introduced reform of the bid process as a result of the scandal.,533
"Under Samaranch, the IOC revamped its sponsorship arrangements (choosing to go with global sponsors rather than allowing each national federation to take local ones), and new broadcasting deals, commercialising the Olympics and making them more economically viable.",534
"In fact, teachers at a primary school in the UK have been told not to mark children's work in red ink because it encourages a ""negative approach"".",535
He died aged 97 on 23 September 2009.,536
"Osman lived modestly in New York after 1945, residing in a two-bedroom apartment above a restaurant.",537
"Only four months into his tenure as President, the public and media were extremely critical of Putin's decision to remain at a seaside resort, and his highly favourable ratings dropped dramatically.",538
"The club returned to Raydale Park in May 2009 which it now leases from the Raydale Partnership, a community group of which Gretna Supporters Society is a member.",539
"Under SPL regulations, this resulted in an automatic ten point deduction, meaning they had a total of only six points from 28 games on the date of entering administration.",540
"This resulted in a number of protests from Womens' Rights and Political organizations, who asked him to withdraw the comment.",541
The man was later sentenced to imprisonment for the false accusation.,542
"Higgins likened the song to ""bottled happiness"".",543
"The Hilfield Project, which encourages environmental sustainability within the Franciscan ethos of peace, faith and justice, is run from here.",544
It was badly damaged by a fire in 2010.,545
"Part of the new seating was used for the first time on 26 March 2006, when an attendance of 69,070 became a new Premier League record.",546
"On 24 April 2016, Aneta resumed presenting duties in the UK.",547
"The onboard systems indicated a depth of 11,521 metres (37,799&#160;ft), although this was revised later to 10,916 metres (35,814&#160;ft); fairly recently, more accurate measurements have found Challenger Deep to be between 10,911 metres (35,797&#160;ft) and 10,994 metres (36,070&#160;ft) deep.",548
"It called on individuals to donate 67 minutes to doing something for others, commemorating the 67 years that Mandela had been a part of the movement.",549
Young Parry worked a 56 hour week for twelve and a half pence while at the mine.,550
"But Mars wrote to the fish bar asking it to make plain that deep-frying of the bars was ""not authorised or endorsed"" by Mars, and an agreed disclaimer statement was put up in both the shop and in its menu.",551
Momo Sylla was to blame for this.,552
Their presence was welcomed at first by many in the Catholic population of Derry.,553
"On May 16, 2006, the government released the Pentagon security camera videos to Judicial Watch.",554
"He also announced plans for the establishment of a new ""National Security Sector"" to take over SSIS's counter-terrorism and other domestic-security responsibilities.",555
"Re-branded as Bed Nightclub, the re-opening was based on the condition that metal detectors were installed, and only plastic glasses were used.",556
"Towns, councils and businesses ""west of the Bann"" are often seen as having less investment and government spending than those to the east.",557
"Tickets were expected to cost up to €200,000 with flights possibly beginning in 2012.",558
"I is living in her garage"".",559
The government has stated that the issue will be put to a vote once an accession agreement has been negotiated.,560
"The estimated death toll stands at 300,000 killed.",561
"Many knowledgeable persons have conjectured that a better case can be made for either a gambling hall or a prison; however, to paraphrase Freud: sometimes lyrics are just lyrics.",562
"Since cures with mercury were ineffective, going back was very unlikely.",563
"This was within a year and a half remaining on his contract, citing ""disgraceful abuse"".",564
"A 2012 investigation finds that dinosaurs released methane through digestion in a similar amount to humanity's current methane release, which ""could have been a key factor"" to the very warm climate 150 million years ago.",565
They go on to say that emissions have been so high that it will not.,566
To this end Nash even created a postcard of the painting with Hitler's head superimposed on the wrecked aircraft.,567
"Muhammad treated slaves as human beings and clearly held some in the highest esteem"".",568
"In a statement, he compared himself to a ""bull in a China shop"" and ""appreciated my wording was wrong and offended many people"".",569
"It was, by the 1980s, much disliked by the public and contributed to the popular conception that Birmingham was a concrete jungle of shopping centres and motorways.",570
In August 2007 others who had joined him were evicted but he was allowed to stay.,571
"They added that the commander returned to her body again, put his weapon on the automatic setting, and emptied his entire magazine into her body, disregarding their objections over the walkie-talkie.",572
"Martin had backed Wilson's leadership challenge and had continued to be overtly critical of Swinney's leadership, resulting in disciplinary action.",573
"She embarked on a tour of Scotland, speaking to 12,000 people at the Hydro Arena in Glasgow on 22 November 2014.",574
"The work was under the threat of being sold in 2005, but the plan was eventually scrapped, recognising the piece's national significance.",575
"During April 2006, morgue numbers show that 1,091 Baghdad residents were killed by sectarian executions.",576
"President Bush admitted for the first time that a ""new approach"" is needed in Iraq, that the situation in Iraq is ""bad there"" and that the task ahead was ""daunting"".",577
"Surrounding buildings, both commercial and residential, were also significantly damaged with residents having to move to temporary accommodation.",578
"Controversy ensued in the United Kingdom and many other countries, with the video showing Williams tearing chunks of skin and muscle from his body while performing a strip show, in an attempt to get noticed by a group of women.",579
That made it the most marginal seat in Britain.,580
The monitors also suggested that one key adviser to the president was involved in planning arms deliveries to Al-Shabaab and that shipments of weapons from Djibouti and Uganda could not be accounted for.,581
He studied theology.,582
The series aired in three parts from 15 February to 1 March 2015.,583
"He retired in 2003, having not played regularly during the 2002–03 season.",584
"Gas grenades were fired at ""yellow-shirt"" protesters, who were protesting against the ""red shirts"" and in favor of the government, by unknown gunmen killing one pro-government protester; the government stated that the Red Shirts were firing the weapons at civilians.",585
"However, Bank independence was popular amongst the financial community as it helped to keep inflation low.",586
"The Party also touched upon the issue of immigration, claiming that under Labour, immigration would rise hugely.",587
"Of the three candidates, Edward Heath won with 150 votes to Reginald Maudling's 133 and Enoch Powell's 15.",588
"Struck from behind and killed while cycling to work near Norwich, on October 17, 2005.",589
Struck by a vehicle on a training ride in January 2008.,590
Longbottom had been an established GB international road rider and had gained multiple national titles.,591
Galvez died after coming into contact with Dimitri De Fauw and then crashing into a track railing.,592
"Despite relegation, Quashie said that he had no regrets over the move to Southampton as he had been unhappy with the way he had been treated at Portsmouth.",593
"This is in contrast to some other European Leagues, including La Liga, in which each club sells its rights individually, leading to a much higher share of the total income going to the top few clubs.",594
The Premier League responded by announcing their intention to resist such a reduction.,595
"UEFA gave special dispensation for Liverpool to enter the Champions League, giving England five qualifiers.",596
The right of Welsh clubs to take up such English places was in doubt until UEFA clarified the matter in March 2012.,597
"With the new television deals on the horizon, momentum has been growing to find ways of preventing the majority of the cash going straight to players and agents.",598
It was part of a redevelopment of Rovaniemi city centre.,599
"According to Tun Khin, the president of the Burmese Rohingya Organisation UK (BROUK), as of 28 June 2012, 650 Rohingyas have been killed, 1,200 are missing, and more than 80,000 have been displaced.",600
"The introduction of a mandatory and comprehensive European energy policy was approved at the meeting of the European Council in October 2005, and the first draft policy was published in January 2007.",601
"As Ball approached 60 appearances Rangers became reluctant to play him, as doing so would trigger a £500,000 payment to Everton.",602
"Upon his return to fitness he regained his place in the team, becoming a first team regular in the 2003–04 season, scoring his first league goal against Dundee.",603
He took on part-time coaching duties when he returned to Motherwell in 2002.,604
Scotland lost 2–3 despite coming back from 0–2 down to draw level at 2–2.,605
He is a cautious moderniser who has introduced some economic and social liberalisation.,606
Angola were eliminated from the tournament only losing one game.,607
"The memorial was deep-cleaned, weathered joints were replaced, fresh gold leaf has been applied to the finial, and the county crest and bronze flags above the plaque have been restored .",608
"Owners of private beach huts compete in exterior design, amidst a backdrop of poetry, music, and drama.",609
Rubin committed suicide in 2002 while in Federal Bureau of Prisons custody in Los Angeles.,610
Niger's government had eventually suspended the controversial decision to deport Arabs.,611
"This resulted in the sale of a number of businesses around the world, which included insurance businesses in Latin America, Asia, Canada, Australia and New Zealand and the ING Direct unit in the US, Canada and the UK.",612
"The Ministry of Defence said that levels of absence were fairly constant and ""only one person has been found guilty of deserting the Army since 1989"".",613
Kennedy welcomed the change.,614
He was arrested sometime in November 2004 and the Algerian government announced his arrest in early January 2005.,615
"Three week later on 29 April, Oukil was arrested.",616
To what extent the group was infiltrated and manipulated by Algerian security services is disputed.,617
It has focused on kidnapping for ransom as a means of raising funds and is estimated to have raised more than $50 million from 2003-2013.,618
"During their hijack the GIA announced ""We are the Soldiers of Mercy"".",619
They successfully defended their vision to support their albums as cohesive units versus individual tracks.,620
"In November 2010, the owners decided to close and sell the school.",621
"Although there were good special effects, they stated it had a lack of good characters, found Baker's performance to be ""below par"", and criticised the ""pathetic"" Vardans.",622
Her presence could draw large crowds of locals.,623
"However, in September 2005, their legal costs were reduced on appeal.",624
"It also said that B&amp;Q UK and Ireland could adequately meet local customer needs, from fewer stores, and some stores should be smaller.",625
"His roles within the party suggest he was well entrenched in the upper echelons of the CPK, and a leading figure in the ruling elite.",626
"Turabi spent 16 months in prison from 2004 until 28 June 2005, during which time he spent several weeks on hunger strike.",627
The group is primarily active in the Diyala and Saladin Provinces.,628
Some were assassinated by ETA for leaving the group and going through reinsertion programs.,629
It was considered to be the political wing of ETA.,630
"He said that he considered ETA's statement ""absolutely insufficient"" because it did not commit to a complete termination of what Ares considered ""terrorist activity"" by the group.",631
"The BBC meanwhile reports that in 2007, 341 soldiers committed suicide, a 15% reduction on the previous year.",632
Nasseri refused this on the grounds of wanting to enter the UK as originally intended.,633
Since 2008 he has continued to live in a Paris shelter.,634
"His fine was later reduced to £75,000 after a hearing in August.",635
Mourinho insisted that this biased the referee and caused him to send off Chelsea striker Didier Drogba in the second half.,636
Mourinho turned the offer down and said he knew Robson would never step down at the club he loved.,637
It also maintained his 100% record of winning every major European Cup final as a manager.,638
Mourinho's tactical organisation throughout the match drew praise within the footballing world.,639
"Once informed of the swastika symbol, they immediately withdrew the item from their shelves.",640
"Shortly afterwards, Forest announced that they would not be re-offering Curtis an improved contract, and that he would therefore be free to leave after 30 June 2007.",641
"Welsh had a history of boxing in his family, with his paternal grandfather being a mountain fighter.",642
"The king is recorded as saying: ""Too small to be a real war and too cruel to be a game"".",643
"They ended with a goal differential of −23, the worst of any national team in any major competition.",644
This ended a 15-year unilateral suspension due to fuel costs and other economic difficulties after the collapse of the Soviet Union.,645
"Then assistant coach, Asrat was appointed interim coach.",646
"At the next UEFA Congress, however, Gibraltar was overwhelmingly rejected in a vote, due to lobbying from Spain, in defiance of the CAS ruling.",647
Wirral Council said that they had had difficulty finding a ranger prepared to live without mains electricity or running water on the island.,648
"He received a five-year sentence for each of these convictions, which were to run consecutively.",649
"Safety concerns on ageing facilities, stretched resources and increasing demand are blamed for the measures.",650
"The dockyard employs 2,500 service personnel and civilians, supports circa 400 local firms and contributes approximately 10% to the income of Plymouth.",651
On the whole the campaign was a costly enterprise with limited benefit for the victor.,652
The attack on the city was in part carried out to mask from the Germans the Allies' intention of leaving Norway.,653
The Germans had destroyed much of the port facilities there before their loss of the city on 28 May.,654
"This plan was quickly changed though, as it was felt that a direct assault on Trondheim would be far too risky and therefore only the northern and southern forces would be used.",655
"With several more ships severely damaged, the German surface fleet had only three cruisers and four destroyers operational in the aftermath of the Norwegian Campaign.",656
McVeigh is said to have had only one girlfriend during his adolescence; he later stated to journalists that he did not have any idea how to impress girls.,657
"Local craftsmen often added their own elaborately decorated hilts, and many swords were given names, such as Leg-biter and Gold-hilt.",658
A move to Sunderland fell through when Fuller failed a medical.,659
Fuller handed in a transfer request in June 2004 to force through a move to a Premiership club.,660
"He scored once in his time at Portsmouth, in a 3–1 win over Crystal Palace.",661
"However, the Edinburgh-based club could not afford to sign Fuller on a permanent basis.",662
"In three games, he scored two goals, collected two yellow cards and one red card in the 2–2 draw at Crystal Palace, for a hand gesture at the crowd.",663
Mary's led to Fuller receiving a considerable amount of abuse from large sections of the home crowd.,664
"I saw one the other day, people said, ""It's an acronym, 'chav', from 'council house and violent'""—well, no, it isn't, that was made up in recent times.",665
"President Ma Ying-jeou made an official apology in 2008, expressing hope that there will never be a tragedy similar to White Terror.",666
These reforms have been passed; the National Assembly has essentially voted to abolish itself and transfer the power of constitutional reform to the popular ballot.,667
"The KMT assets continue to be another major issue, as it was once the richest political party in the world.",668
"Although the protest was rapidly crushed by the authorities, it is today considered as the main event that united Taiwan's opposition.",669
"In June 2004, convicted murderer Rickie Tregaskis was found guilty of carrying out the slashing which left Whiting with a six-inch scar on his right cheek.",670
"In 2010, an agreement was finally reached by both sides that the height of Everest is 8,848 m, and Nepal recognises China's claim that the rock height of Everest is 8,844 m.",671
"The club only avoided relegation with one game to go and, due to the club's poor finishing position in League One, he left the club by mutual consent on 5 May 2006.",672
No nation other than Turkey has officially recognised Northern Cyprus.,673
"The poem elaborates on the severity of toothache, describing it as the ""hell o' a' diseases"" (hell of all diseases).",674
"Of the 32,482 neighbourhoods surveyed, Chorleywood came out top using thirty-seven criteria.",675
No other scenes from the movie are shown on disc 2.,676
The building was part of the World Heritage Site and dated from the 18th century.,677
"The strategy included an ""aggressive and comprehensive online campaign to eliminate the negative search results"" intended to achieve the ""eradication of references to the pepper spray incident in search results on Google for the university and the Chancellor"".",678
"In 2004, sales figures showed that Bratz dolls outsold Barbie dolls in the United Kingdom, although Mattel maintained that in terms of the number of dolls, clothes, and accessories sold, Barbie remained the leading brand.",679
The Court of Appeals also ordered MGA and Mattel to resolve their dispute out of court.,680
"He was sacked for ""failing to exploit the foreign transfer market"" by then chairman Gíslason.",681
Plymouth reportedly turned down this approach.,682
This attracted much criticism of Pulis by supporters but he defended his choice.,683
"When he was not working, he used his spare time watching other games to scout new players and to see different managers at work.",684
"The archbishop acknowledged it was not the only area where the church ""fell short of its standards"".",685
"In the ensuing weeks several bids to buy the club were made but despite one bid being acceptable to the RFL, none were accepted by the administrator and the club went into liquidation on 3 January 2017.",686
"It was Mike Gregory's last match as head coach of Wigan, he travelled to the United States of America to get treatment for an illness that he contracted after an insect bite while in Australia.",687
The match was the first visit to Wembley for Wigan in 13 years.,688
Helens in the Grand Final elimination clash at Langtree Park to book the Warrington Wolves a place at the Grand Final.,689
"Over the summer, the club appointed Italian former agent Roberto De Fanti as the club's first director of football.",690
Leicester fined him two weeks' wages for the incident.,691
Cotton had to persist in repeating the correct name until the confusion was resolved.,692
It turns out the year is some time after 2164.,693
"They also praised the ""poignant and moving"" final scene.",694
The Hong Kong authorities also refused to admit him and he returned to Thailand the next day.,695
He did not comment about his previous conviction for possession of child pornography several years earlier.,696
The three-judge panel rejected the appeal four weeks later.,697
He was refused entry to Thailand and threatened with deportation to the UK.,698
"Other options included Terry Tinsel, Stanley Sparkle and Vicky Vomit.",699
"On 27 February 2015, Judge Alistair McCreath sentenced Glitter to 16 years in prison.",700
"These attacks resulted in the deaths of 221 people (including the 15 hijackers) on board the three planes as well as 2,731 more in and around the targeted buildings.",701
"At the other end of the table, the bottom club is now automatically relegated.",702
"However, there was a minority that felt it was too far-fetched or slapstick.",703
"They felt that it was ""absurd"" for scientists to be under custody by UNIT, that the scientists were ""cliched and unbelievable"", and the setting had ""a lack of convincing period atmosphere"".",704
"They praised the look of the all-video location recording, but commented that ""neither the robot nor the deflection of the Marshal's invasion plans are wholly convincing"".",705
"In commenting, both the City Police and BTP cautioned against the proposal.",706
"The position is paid, but it was announced that the Duke would donate his full salary (estimated as about £40,000 per year) to the Air Ambulance charity.",707
A man who had suffered an apparent heart attack on the rig was airlifted to a local hospital.,708
"This can result in injury or death to the horse, as well as the jockey.",709
On 9 December 2012 the single reached number 1.,710
"Later that year, under chairman Jim Quinn, they went bankrupt with debts of £2,000,000.",711
Oldham put Mark Knight in temporary charge of the first team.,712
"Those troubles surfaced in March 2005, Oldham entered a creditors' voluntary agreement (CVA) with total debts of £325,000.",713
Station Approach Road will be turned into a public square and the station's main entrance moved to the north side.,714
"This meant that bread was expensive, even in times of famine.",715
The USOC opted for the former.,716
"On December 4, 2011 the eruption was ongoing with vigorous phreatic bubbles emerging.",717
"The wines business became Treasury Wine Estates, and was listed on the ASX on 10 May 2011.",718
The policy was reversed in 2008.,719
"Despite its controversy, the head-biting act has been parodied and alluded to several times throughout his career and is part of what made Osbourne famous.",720
"Because of this, the heritage route is operated as a short-working of a regular service route bearing the same route number, thus ensuring that passengers unable to board the heritage buses are offered equivalent alternative transport arrangements.",721
Route 9H was withdrawn on 26 July 2014.,722
The device failed to detonate properly and there were no injuries.,723
"The bomb ripped the roof off the top deck and destroyed the back of the bus, killing thirteen passengers and the suicide bomber.",724
"The three-month program, which started in December 2003, began as way to encourage friendship between youths of certain ages from different races and ethnic groups and address concerns that the country's multi-ethnic and multi-cultural groups were becoming increasingly isolated from one another.",725
He did not leave a suicide note.,726
The fish spent 45&#160;seconds in flight.,727
"In December 2005, Earnshaw submitted two transfer requests, and both were rejected.",728
"By January 2007, Earnshaw was top-scorer in the division with 17 goals, but suffered a severe groin injury in training, that looked to have put him out of action for the rest of the season.",729
"We then had to protect ourselves from all the shrapnel coming down"".",730
"But as this proposal would involve a move out of the immediate Tottenham area and because ongoing users were reportedly required to retain the stadium's running track, Spurs dropped the plan in October 2006.",731
The deal was worth £5&#160;million.,732
Cherry calls it fearless and hardcore.,733
She grew up in a musical family; she remembers singing with her father at the piano.,734
"Mercedes-Benz quickly addressed the problem, although the vehicles were out of service for a period.",735
HIV educators emphasised that this would do nothing to prevent HIV transmission.,736
Some left-wing supporters claimed that Mbeki and his more market-oriented wing of the party had conspired to oust Zuma to entrench their dominance in the ANC.,737
"The prosecution asserted that her lack of resistance was due to a state of shock, and that the relationship between the two was like that of a 'father-daughter' pair.",738
"In a hearing prior to the rape trial, a group of thousands of his supporters gathered near the courthouse, as a smaller gathering of anti-rape groups demonstrated on behalf of the alleged rape victim.",739
"This led to calls for him to do so by opposition parties, and ANC alliance partner COSATU.",740
The face and genitals of Zuma were painted over.,741
"About 6,000 guerrillas within the party accepted it as a sign of defeat and surrendered.",742
"In the case of both Sutton Manor and Bold Collieries, it was estimated by some that when they were closed they each still had up to 40 years of winnable coal reserves.",743
"His lawyer said the rapper expected to be held in protective custody, separated from other prisoners.",744
